LAMMPS data file via write_data, version 19 Nov 2024, timestep = 0, units =.1 metal
              
4039 atoms             
3 atom types            
              
0 44.1762639622471 xlo xhi           
-142.512271840007 142.512271840007 ylo yhi           
0 3.945 zlo zhi           
              
Masses              
              
1 87.62             
2 47.867             
3 15.999             
              
Atoms # charge            
              
1 2 2.38910411622276 34.041838737285985 73.73266204526558 1.9725 0 0 0      
2 3 -1.20553732567678 32.107643354485646 73.3458229687055 1.9725 0 0 0      
3 3 -1.20553732567678 34.041838737285985 73.73266204526558 0.0 0 0 0      
4 2 2.38910411622276 37.910229502886665 74.50634019838571 1.9725 0 0 0      
5 3 -1.20553732567678 35.976034120086325 74.11950112182564 1.9725 0 0 0      
6 3 -1.20553732567678 37.910229502886665 74.50634019838571 0.0 0 0 0      
7 2 2.38910411622276 41.778620268487344 75.28001835150584 1.9725 0 0 0      
8 3 -1.20553732567678 39.844424885687005 74.8931792749458 1.9725 0 0 0      
9 3 -1.20553732567678 42.16545934504742 73.3458229687055 1.9725 0 0 0      
10 3 -1.20553732567678 41.778620268487344 75.28001835150584 0.0 0 0 0      
11 1 1.18547215496368 44.09965472784776 73.73266204526558 0.0 0 0 0      
12 3 -1.20553732567678 43.71281565128768 75.66685742806592 1.9725 0 0 0      
13 2 2.38910411622276 13.926206756162443 73.73266204526561 1.9725 0 0 0      
14 3 -1.20553732567678 11.992011373362104 73.34582296870553 1.9725 0 0 0      
15 3 -1.20553732567678 13.926206756162443 73.73266204526561 0.0 0 0 0      
16 2 2.38910411622276 17.794597521763123 74.50634019838574 1.9725 0 0 0      
17 3 -1.20553732567678 15.860402138962783 74.11950112182566 1.9725 0 0 0      
18 3 -1.20553732567678 17.794597521763123 74.50634019838574 0.0 0 0 0      
19 2 2.38910411622276 21.6629882873638 75.28001835150587 1.9725 0 0 0      
20 3 -1.20553732567678 19.728792904563463 74.89317927494582 1.9725 0 0 0      
21 3 -1.20553732567678 22.04982736392388 73.34582296870553 1.9725 0 0 0      
22 3 -1.20553732567678 21.6629882873638 75.28001835150587 0.0 0 0 0      
23 1 1.18547215496368 23.98402274672422 73.73266204526561 0.0 0 0 0      
24 2 2.38910411622276 25.53137905296448 76.053696504626 1.9725 0 0 0      
25 3 -1.20553732567678 23.597183670164146 75.66685742806595 1.9725 0 0 0      
26 3 -1.20553732567678 25.91821812952456 74.11950112182566 1.9725 0 0 0      
27 3 -1.20553732567678 25.53137905296448 76.053696504626 0.0 0 0 0      
28 1 1.18547215496368 27.8524135123249 74.50634019838574 0.0 0 0 0      
29 2 2.38910411622276 29.39976981856516 76.82737465774616 1.9725 0 0 0      
30 3 -1.20553732567678 27.46557443576482 76.44053558118608 1.9725 0 0 0      
31 3 -1.20553732567678 29.78660889512524 74.89317927494582 1.9725 0 0 0      
32 3 -1.20553732567678 29.39976981856516 76.82737465774616 0.0 0 0 0      
33 1 1.18547215496368 31.72080427792558 75.28001835150587 0.0 0 0 0      
34 2 2.38910411622276 33.26816058416584 77.60105281086629 1.9725 0 0 0      
35 3 -1.20553732567678 31.3339652013655 77.21421373430621 1.9725 0 0 0      
36 3 -1.20553732567678 33.65499966072592 75.66685742806595 1.9725 0 0 0      
37 3 -1.20553732567678 33.26816058416584 77.60105281086629 0.0 0 0 0      
38 1 1.18547215496368 35.58919504352626 76.053696504626 0.0 0 0 0      
39 2 2.38910411622276 37.13655134976652 78.37473096398642 1.9725 0 0 0      
40 3 -1.20553732567678 35.20235596696618 77.98789188742634 1.9725 0 0 0      
41 3 -1.20553732567678 37.5233904263266 76.44053558118608 1.9725 0 0 0      
42 3 -1.20553732567678 37.13655134976652 78.37473096398642 0.0 0 0 0      
43 1 1.18547215496368 39.45758580912693 76.82737465774616 0.0 0 0 0      
44 2 2.38910411622276 41.00494211536721 79.14840911710655 1.9725 0 0 0      
45 3 -1.20553732567678 39.07074673256687 78.7615700405465 1.9725 0 0 0      
46 3 -1.20553732567678 41.39178119192727 77.21421373430621 1.9725 0 0 0      
47 3 -1.20553732567678 41.00494211536721 79.14840911710655 0.0 0 0 0      
48 1 1.18547215496368 43.32597657472761 77.60105281086629 0.0 0 0 0      
49 3 -1.20553732567678 42.93913749816755 79.53524819366663 1.9725 0 0 0      
50 2 2.38910411622276 1.5473563062402746 75.28001835150584 1.9725 0 0 0      
51 3 -1.20553732567678 1.93419538280034 73.3458229687055 1.9725 0 0 0      
52 3 -1.20553732567678 1.5473563062402746 75.28001835150584 0.0 0 0 0      
53 1 1.18547215496368 3.86839076560068 73.73266204526558 0.0 0 0 0      
54 2 2.38910411622276 5.415747071840954 76.05369650462598 1.9725 0 0 0      
55 3 -1.20553732567678 3.4815516890406144 75.66685742806592 1.9725 0 0 0      
56 3 -1.20553732567678 5.802586148401019 74.11950112182564 1.9725 0 0 0      
57 3 -1.20553732567678 5.415747071840954 76.05369650462598 0.0 0 0 0      
58 1 1.18547215496368 7.736781531201359 74.50634019838571 0.0 0 0 0      
59 2 2.38910411622276 9.284137837441634 76.82737465774613 1.9725 0 0 0      
60 3 -1.20553732567678 7.349942454641294 76.44053558118605 1.9725 0 0 0      
61 3 -1.20553732567678 9.6709769140017 74.8931792749458 1.9725 0 0 0      
62 3 -1.20553732567678 9.284137837441634 76.82737465774613 0.0 0 0 0      
63 1 1.18547215496368 11.60517229680204 75.28001835150584 0.0 0 0 0      
64 2 2.38910411622276 13.152528603042311 77.60105281086626 1.9725 0 0 0      
65 3 -1.20553732567678 11.218333220241972 77.21421373430618 1.9725 0 0 0      
66 3 -1.20553732567678 13.539367679602378 75.66685742806592 1.9725 0 0 0      
67 3 -1.20553732567678 13.152528603042311 77.60105281086626 0.0 0 0 0      
68 1 1.18547215496368 15.473563062402718 76.05369650462598 0.0 0 0 0      
69 2 2.38910411622276 17.020919368642993 78.3747309639864 1.9725 0 0 0      
70 3 -1.20553732567678 15.086723985842651 77.98789188742631 1.9725 0 0 0      
71 3 -1.20553732567678 17.407758445203058 76.44053558118605 1.9725 0 0 0      
72 3 -1.20553732567678 17.020919368642993 78.3747309639864 0.0 0 0 0      
73 1 1.18547215496368 19.3419538280034 76.82737465774613 0.0 0 0 0      
74 2 2.38910411622276 20.889310134243672 79.14840911710652 1.9725 0 0 0      
75 3 -1.20553732567678 18.95511475144333 78.76157004054647 1.9725 0 0 0      
76 3 -1.20553732567678 21.276149210803737 77.21421373430618 1.9725 0 0 0      
77 3 -1.20553732567678 20.889310134243672 79.14840911710652 0.0 0 0 0      
78 1 1.18547215496368 23.21034459360408 77.60105281086626 0.0 0 0 0      
79 2 2.38910411622276 24.75770089984435 79.92208727022665 1.9725 0 0 0      
80 3 -1.20553732567678 22.82350551704401 79.5352481936666 1.9725 0 0 0      
81 3 -1.20553732567678 25.144539976404417 77.98789188742631 1.9725 0 0 0      
82 3 -1.20553732567678 24.75770089984435 79.92208727022665 0.0 0 0 0      
83 1 1.18547215496368 27.07873535920476 78.3747309639864 0.0 0 0 0      
84 2 2.38910411622276 28.62609166544503 80.69576542334681 1.9725 0 0 0      
85 3 -1.20553732567678 26.69189628264469 80.30892634678673 1.9725 0 0 0      
86 3 -1.20553732567678 29.012930742005096 78.76157004054647 1.9725 0 0 0      
87 3 -1.20553732567678 28.62609166544503 80.69576542334681 0.0 0 0 0      
88 1 1.18547215496368 30.94712612480544 79.14840911710652 0.0 0 0 0      
89 2 2.38910411622276 32.49448243104571 81.46944357646694 1.9725 0 0 0      
90 3 -1.20553732567678 30.56028704824537 81.08260449990686 1.9725 0 0 0      
91 3 -1.20553732567678 32.88132150760579 79.5352481936666 1.9725 0 0 0      
92 3 -1.20553732567678 32.49448243104571 81.46944357646694 0.0 0 0 0      
93 1 1.18547215496368 34.81551689040613 79.92208727022665 0.0 0 0 0      
94 2 2.38910411622276 36.36287319664639 82.24312172958707 1.9725 0 0 0      
95 3 -1.20553732567678 34.42867781384605 81.856282653027 1.9725 0 0 0      
96 3 -1.20553732567678 36.749712273206455 80.30892634678673 1.9725 0 0 0      
97 3 -1.20553732567678 36.36287319664639 82.24312172958707 0.0 0 0 0      
98 1 1.18547215496368 38.6839076560068 80.69576542334681 0.0 0 0 0      
99 2 2.38910411622276 40.23126396224707 83.0167998827072 1.9725 0 0 0      
100 3 -1.20553732567678 38.29706857944673 82.62996080614715 1.9725 0 0 0      
101 3 -1.20553732567678 40.61810303880714 81.08260449990686 1.9725 0 0 0      
102 3 -1.20553732567678 40.23126396224707 83.0167998827072 0.0 0 0 0      
103 1 1.18547215496368 42.55229842160748 81.46944357646694 0.0 0 0 0      
104 2 2.38910411622276 44.09965472784775 83.79047803582733 1.9725 0 0 0      
105 3 -1.20553732567678 42.16545934504741 83.40363895926728 1.9725 0 0 0      
106 3 -1.20553732567678 44.09965472784775 83.79047803582733 0.0 0 0 0      
107 2 2.38910411622276 0.7736781531201444 79.14840911710652 1.9725 0 0 0      
108 3 -1.20553732567678 1.1605172296802095 77.21421373430618 1.9725 0 0 0      
109 3 -1.20553732567678 0.7736781531201444 79.14840911710652 0.0 0 0 0      
110 1 1.18547215496368 3.0947126124805493 77.60105281086626 0.0 0 0 0      
111 2 2.38910411622276 4.642068918720824 79.92208727022665 1.9725 0 0 0      
112 3 -1.20553732567678 2.707873535920484 79.5352481936666 1.9725 0 0 0      
113 3 -1.20553732567678 5.028907995280889 77.98789188742631 1.9725 0 0 0      
114 3 -1.20553732567678 4.642068918720824 79.92208727022665 0.0 0 0 0      
115 1 1.18547215496368 6.963103378081229 78.3747309639864 0.0 0 0 0      
116 2 2.38910411622276 8.510459684321503 80.69576542334681 1.9725 0 0 0      
117 3 -1.20553732567678 6.576264301521164 80.30892634678673 1.9725 0 0 0      
118 3 -1.20553732567678 8.897298760881569 78.76157004054647 1.9725 0 0 0      
119 3 -1.20553732567678 8.510459684321503 80.69576542334681 0.0 0 0 0      
120 1 1.18547215496368 10.831494143681908 79.14840911710652 0.0 0 0 0      
121 2 2.38910411622276 12.378850449922185 81.46944357646694 1.9725 0 0 0      
122 3 -1.20553732567678 10.444655067121843 81.08260449990686 1.9725 0 0 0      
123 3 -1.20553732567678 12.765689526482248 79.5352481936666 1.9725 0 0 0      
124 3 -1.20553732567678 12.378850449922185 81.46944357646694 0.0 0 0 0      
125 1 1.18547215496368 14.699884909282588 79.92208727022665 0.0 0 0 0      
126 2 2.38910411622276 16.247241215522862 82.24312172958707 1.9725 0 0 0      
127 3 -1.20553732567678 14.313045832722525 81.856282653027 1.9725 0 0 0      
128 3 -1.20553732567678 16.634080292082928 80.30892634678673 1.9725 0 0 0      
129 3 -1.20553732567678 16.247241215522862 82.24312172958707 0.0 0 0 0      
130 1 1.18547215496368 18.568275674883267 80.69576542334681 0.0 0 0 0      
131 2 2.38910411622276 20.115631981123546 83.0167998827072 1.9725 0 0 0      
132 3 -1.20553732567678 18.1814365983232 82.62996080614715 1.9725 0 0 0      
133 3 -1.20553732567678 20.502471057683607 81.08260449990686 1.9725 0 0 0      
134 3 -1.20553732567678 20.115631981123546 83.0167998827072 0.0 0 0 0      
135 1 1.18547215496368 22.436666440483947 81.46944357646694 0.0 0 0 0      
136 2 2.38910411622276 23.98402274672422 83.79047803582733 1.9725 0 0 0      
137 3 -1.20553732567678 22.04982736392388 83.40363895926728 1.9725 0 0 0      
138 3 -1.20553732567678 24.370861823284287 81.856282653027 1.9725 0 0 0      
139 3 -1.20553732567678 23.98402274672422 83.79047803582733 0.0 0 0 0      
140 1 1.18547215496368 26.305057206084623 82.24312172958707 0.0 0 0 0      
141 2 2.38910411622276 27.8524135123249 84.56415618894749 1.9725 0 0 0      
142 3 -1.20553732567678 25.91821812952456 84.17731711238741 1.9725 0 0 0      
143 3 -1.20553732567678 28.23925258888497 82.62996080614715 1.9725 0 0 0      
144 3 -1.20553732567678 27.8524135123249 84.56415618894749 0.0 0 0 0      
145 1 1.18547215496368 30.173447971685302 83.0167998827072 0.0 0 0 0      
146 2 2.38910411622276 31.72080427792558 85.33783434206762 1.9725 0 0 0      
147 3 -1.20553732567678 29.78660889512524 84.95099526550754 1.9725 0 0 0      
148 3 -1.20553732567678 32.107643354485646 83.40363895926728 1.9725 0 0 0      
149 3 -1.20553732567678 31.72080427792558 85.33783434206762 0.0 0 0 0      
150 1 1.18547215496368 34.041838737285985 83.79047803582733 0.0 0 0 0      
151 2 2.38910411622276 35.58919504352626 86.11151249518778 1.9725 0 0 0      
152 3 -1.20553732567678 33.65499966072592 85.72467341862767 1.9725 0 0 0      
153 3 -1.20553732567678 35.976034120086325 84.17731711238741 1.9725 0 0 0      
154 3 -1.20553732567678 35.58919504352626 86.11151249518778 0.0 0 0 0      
155 1 1.18547215496368 37.910229502886665 84.56415618894749 0.0 0 0 0      
156 2 2.38910411622276 39.45758580912694 86.88519064830788 1.9725 0 0 0      
157 3 -1.20553732567678 37.5233904263266 86.4983515717478 1.9725 0 0 0      
158 3 -1.20553732567678 39.844424885687005 84.95099526550754 1.9725 0 0 0      
159 3 -1.20553732567678 39.45758580912694 86.88519064830788 0.0 0 0 0      
160 1 1.18547215496368 41.778620268487344 85.33783434206762 0.0 0 0 0      
161 2 2.38910411622276 43.32597657472762 87.65886880142804 1.9725 0 0 0      
162 3 -1.20553732567678 41.39178119192728 87.27202972486796 1.9725 0 0 0      
163 3 -1.20553732567678 43.71281565128768 85.72467341862767 1.9725 0 0 0      
164 3 -1.20553732567678 43.32597657472762 87.65886880142804 0.0 0 0 0      
